0.095666096,0.19370477,-0.12543796,-0.083509445,0.12892948,-0.07993898,-0.02486801,0.15106551,0.14321582,-0.17236185,-0.10994712,-0.17799322,0.21873881,0.079851605,-0.10270286,0.1675462,0.057580348,-0.022626521,0.032987006,-0.21121646,0.086331114,0.08751406,0.14726703,-0.012800671,0.17854244,0.10964784,0.012202961,-0.02143262,0.06636317,-0.096145324,0.0013967848,0.043072604,-0.031064892,-0.15682666,-0.074724086,-0.021664197,-0.04077931,0.09528994,0.055459708,0.08143729,-0.03318469,-0.036277346,0.0001893252,-0.13399675,-0.063014485,-0.03844219,0.08377676,0.08642213,0.03344392,-0.09479282,0.07087341,-0.06165499,0.01389986,-0.08975018,0.013378754,0.029757993,0.043198895,0.04157406,0.062871695,-0.11236966,0.020520234,-0.087299556,-0.075689256,0.09984657,-0.060934182,-0.060513303,-0.03927534,-0.047814835,-0.057057586,-0.041594632,-0.009810238,-0.005446809,0.0191953,0.056123845,-0.058578707,-0.28249028,0.051306408,-0.14684995,-0.05326349,-0.016791325
0.19370477,0.44663468,-0.25147736,-0.1439118,0.20433041,-0.17209253,0.118650995,0.26550314,0.41196877,-0.45058602,-0.27354223,-0.42652434,0.6811395,0.11010201,-0.23878258,0.28101772,0.07641054,-0.004996227,0.014840129,-0.32211083,0.1307846,0.21553077,0.21278669,0.051931206,0.3315275,0.20190975,-0.026747132,0.019464213,0.1561419,-0.17244457,-0.063514754,0.09741672,-0.00022225351,-0.4588639,-0.09216949,-0.019123038,-0.18098834,0.18430753,0.2507245,0.06717109,-0.028285868,0.017160583,0.07695228,-0.19654454,-0.03190392,0.0371148,0.10407871,0.09021558,-0.0031670998,-0.18391031,0.012816937,-0.11668451,0.12950565,-0.18536448,0.09557915,0.13956033,0.044520903,0.033207946,0.06757087,-0.18255834,-0.017915947,-0.13436499,-0.12321417,0.2282171,-0.082052946,-0.39254138,-0.045342613,-0.17581084,-0.083481625,-0.062070433,-0.06987177,-0.035308026,-0.04835086,0.12039845,-0.041092288,-0.6178119,0.029311404,-0.31160942,-0.05206325,-0.003961584
-0.12543796,-0.25147736,0.1645907,0.11065909,-0.17166884,0.104344636,0.040400174,-0.19993974,-0.18216047,0.22131748,0.14181525,0.23033667,-0.27582604,-0.107080415,0.13324298,-0.22237267,-0.07735238,0.03155022,-0.045648362,0.2818159,-0.11522765,-0.112981364,-0.19703534,0.020374132,-0.23548858,-0.144698,-0.018373318,0.031001218,-0.08601193,0.12709141,-0.004890673,-0.056006562,0.043622673,0.19911544,0.10070535,0.029547153,0.048931815,-0.12534294,-0.066335835,-0.11128726,0.045306012,0.051745504,0.0032824955,0.17914523,0.08703732,0.055706307,-0.11287133,-0.117226206,-0.04712048,0.12466301,-0.09895589,0.08121841,-0.013551613,0.117513195,-0.0143841,-0.035361886,-0.05862307,-0.056862537,-0.08519208,0.1494133,-0.029648313,0.116422795,0.100629464,-0.1297183,0.081802905,0.066894524,0.053074263,0.05905246,0.07629207,0.05556052,0.010557276,0.0060223225,-0.02919076,-0.07327825,0.08038325,0.36828983,-0.07071201,0.19189261,0.07241174,0.023401974
-0.083509445,-0.1439118,0.11065909,0.08454636,-0.13879044,0.06504693,0.09989816,-0.15054841,-0.06857989,0.1034593,0.07241683,0.12478263,-0.080721565,-0.09356895,0.075388506,-0.17319575,-0.06885198,0.038635865,-0.052830998,0.23321429,-0.095726095,-0.05865874,-0.16806372,0.047191642,-0.16972719,-0.10501624,-0.034458455,0.04779197,-0.047858294,0.09421281,-0.03191311,-0.032878615,0.05611555,0.0715153,0.0925862,0.030358518,-0.009936289,-0.087176375,0.015632762,-0.11630073,0.04696802,0.0735908,0.035259634,0.1515629,0.09927733,0.08674043,-0.10345904,-0.11466022,-0.06198899,0.08646051,-0.12233035,0.057592984,0.03476159,0.07666202,0.020008415,0.010714837,-0.05757961,-0.05987312,-0.08251747,0.11889493,-0.045424506,0.09582221,0.07996993,-0.07510762,0.072310954,-0.07209935,0.05009896,0.0051913355,0.064634465,0.046557005,-0.014572766,-0.006478256,-0.057107583,-0.04586496,0.086998835,0.22539183,-0.07928857,0.12158822,0.072304085,0.02855455
0.12892948,0.20433041,-0.17166884,-0.13879044,0.23288716,-0.09706859,-0.20967613,0.24567577,0.06586075,-0.12640251,-0.0950982,-0.17095794,0.04646801,0.16138238,-0.10627746,0.28649858,0.119481005,-0.07304052,0.09860893,-0.39468813,0.16223165,0.07798722,0.2874887,-0.09839864,0.2718774,0.16872945,0.07008092,-0.094408095,0.0667461,-0.15274736,0.07103518,0.047413655,-0.10719875,-0.064049244,-0.1623421,-0.05498744,0.04762819,0.13742386,-0.069549225,0.21161523,-0.08527738,-0.14334379,-0.07955664,-0.25852674,-0.18466523,-0.1716297,0.18123497,0.20483363,0.11895894,-0.13611872,0.23173878,-0.09159251,-0.08692119,-0.11716421,-0.053359944,-0.042560186,0.10298646,0.10915946,0.14699389,-0.19831318,0.08963899,-0.16184874,-0.13332042,0.10741263,-0.12519805,0.19989574,-0.0885613,0.017900769,-0.110302605,-0.07914572,0.038904645,0.017966922,0.116780914,0.06859315,-0.15974765,-0.3329467,0.14687799,-0.18303826,-0.12993065,-0.053939372
-0.07993898,-0.17209253,0.104344636,0.06504693,-0.09706859,0.068721116,-0.010995569,-0.11863993,-0.14260688,0.16312633,0.101446256,0.16116412,-0.22757135,-0.057026174,0.0916154,-0.12905413,-0.040560238,0.01123239,-0.017796282,0.15664631,-0.06386242,-0.080334164,-0.10700043,-0.003940739,-0.14355306,-0.08784207,-0.00052236055,0.006090322,-0.059546385,0.07615973,0.011306367,-0.03791002,0.014173503,0.15761562,0.05132202,0.013450683,0.052579567,-0.07800103,-0.07236931,-0.049675826,0.020414222,0.013276451,-0.014554368,0.09790988,0.034664333,0.010509552,-0.057679284,-0.056276206,-0.014618494,0.077700205,-0.03465078,0.049985975,-0.030672286,0.07567966,-0.024056513,-0.03977674,-0.028022222,-0.025156055,-0.041305322,0.08544188,-0.0059663695,0.06497614,0.057597972,-0.088329576,0.04314679,0.101332076,0.026391855,0.054806642,0.041651905,0.030592017,0.017599767,0.0091162715,0.00035859976,-0.04816808,0.034374014,0.24466592,-0.028850783,0.12539093,0.034018785,0.008383374
-0.02486801,0.118650995,0.040400174,0.09989816,-0.20967613,-0.010995569,0.53130156,-0.16465059,0.3415941,-0.27067316,-0.1295544,-0.15907657,0.6829793,-0.18094237,-0.06904395,-0.22438455,-0.13974014,0.13264088,-0.16991046,0.38272008,-0.15914036,0.09629104,-0.30348808,0.24508888,-0.13953008,-0.090938866,-0.16296656,0.20078464,0.05035459,0.09402894,-0.20638959,0.020489523,0.2027201,-0.3981033,0.20305686,0.08246919,-0.29503548,-0.05158783,0.41547346,-0.3246463,0.12944944,0.2908328,0.23773378,0.2670351,0.31353667,0.36697534,-0.22534919,-0.2857225,-0.22882333,0.049566306,-0.42427042,0.041350696,0.3111616,0.012031606,0.20921582,0.23854846,-0.14460412,-0.16909698,-0.2018388,0.16885644,-0.1900023,0.15436281,0.11296818,0.054935846,0.1441784,-0.822792,0.11636122,-0.23288888,0.11435806,0.07959989,-0.15274848,-0.073982984,-0.27584162,0.0064003333,0.2559573,-0.06887771,-0.24492417,-0.0061345655,0.18708365,0.09764559
0.15106551,0.26550314,-0.19993974,-0.15054841,0.24567577,-0.11863993,-0.16465059,0.26849952,0.13565156,-0.19680859,-0.13583875,-0.23201135,0.16866356,0.16436067,-0.139305,0.3077708,0.12073231,-0.06601167,0.090632,-0.41184402,0.16898161,0.10975447,0.295905,-0.077969365,0.30418056,0.18805979,0.057443913,-0.08047983,0.08864282,-0.1683148,0.05142464,0.060445894,-0.09555428,-0.14279923,-0.16186534,-0.052565992,0.008621051,0.15687816,-0.015123227,0.20109649,-0.08126589,-0.12451134,-0.056506544,-0.26706564,-0.17049521,-0.14598556,0.18092372,0.1993597,0.10539921,-0.1556411,0.20887104,-0.10340862,-0.05324943,-0.13902456,-0.029685458,-0.0118457535,0.10007775,0.10346415,0.14359437,-0.21080299,0.07651989,-0.1693094,-0.14180763,0.1383424,-0.12688032,0.10476389,-0.08737863,-0.01689837,-0.11387559,-0.08211482,0.02160902,0.009411507,0.09501668,0.08361036,-0.15001068,-0.41208065,0.13634288,-0.22130457,-0.12549387,-0.048799474
0.14321582,0.41196877,-0.18216047,-0.06857989,0.06586075,-0.14260688,0.3415941,0.13565156,0.48783004,-0.4857413,-0.27873516,-0.41467887,0.8614695,0.003920724,-0.22285517,0.12030059,-0.0038595027,0.057620816,-0.06706769,-0.079585284,0.030573007,0.2169338,0.02904082,0.15533794,0.20007269,0.119081065,-0.09706979,0.108817644,0.14814515,-0.09410347,-0.1466169,0.08735205,0.093987495,-0.5515475,0.020679437,0.023028558,-0.28165326,0.12329602,0.39331576,-0.097132035,0.037530288,0.14880516,0.17191291,-0.032996267,0.12014947,0.20011707,-0.021519115,-0.060639415,-0.108820684,-0.12391767,-0.18683638,-0.074021466,0.24801004,-0.14251469,0.17354868,0.22231422,-0.031598195,-0.05201421,-0.039767575,-0.067426264,-0.10257213,-0.0356529,-0.045971684,0.20786019,0.0014129078,-0.695828,0.017822625,-0.24864893,-0.013580365,-0.012618582,-0.12677935,-0.06257626,-0.1667622,0.09916957,0.08606204,-0.52561677,-0.09034981,-0.25182083,0.04530405,0.04219189
-0.17236185,-0.45058602,0.22131748,0.1034593,-0.12640251,0.16312633,-0.27067316,-0.19680859,-0.4857413,0.50017756,0.29314625,0.44412315,-0.8388174,-0.047581997,0.2425897,-0.19317114,-0.0287424,-0.03542829,0.037545543,0.1835006,-0.0733737,-0.22922882,-0.10591657,-0.122258976,-0.26570702,-0.16002251,0.07406582,-0.07872688,-0.16020408,0.13172776,0.12132527,-0.096650414,-0.061030723,0.54635817,0.024249611,-0.007154434,0.25718892,-0.15556417,-0.35832733,0.035693254,-0.012837505,-0.103789225,-0.1432717,0.101845734,-0.06508633,-0.14531958,-0.028574483,0.002536183,0.07206325,0.15580598,0.1162606,0.09586194,-0.21425352,0.16849467,-0.15195394,-0.2016555,0.0023395552,0.020243483,-0.0017753164,0.11851571,0.07403207,0.078141645,0.080291376,-0.22851688,0.032641236,0.61305994,0.0069550117,0.23360804,0.042975947,0.033593196,0.111024626,0.05513554,0.12822397,-0.11373519,-0.039160617,0.5945055,0.046767466,0.2912131,-0.008167839,-0.02581778
